"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"48","GTD","Madison Snow","153","54.999","2:22:51.210","Green","Track","0.482","0.858","10.295","11.163","14.041","5.687","9.640","2.833","143.696"
"912","GTLM","Earl Bamber","158","51.815","2:22:54.829","Green","Track","0.461","0.823","9.814","10.350","13.355","5.314","9.000","2.698","150.242"
"4","GTLM","Oliver Gavin","158","52.344","2:23:06.310","Green","Track","0.459","0.820","10.112","10.659","13.343","5.258","9.004","2.689","150.896"
"44","GTD","Andy Lally","153","54.393","2:23:08.337","Green","Track","0.474","0.861","10.510","10.946","13.958","5.488","9.363","2.793","146.121"
"67","GTLM","Ryan Briscoe","158","52.145","2:23:18.301","Green","Track","0.461","0.825","9.808","10.487","13.420","5.342","9.090","2.712","150.242"
"86","GTD","Alvaro Parente","153","54.503","2:23:21.685","Green","Track","0.474","0.845","10.364","11.080","13.908","5.530","9.501","2.801","146.121"
"63","GTD","Gunnar Jeannette","153","54.611","2:23:22.030","Green","Track","0.468","0.834","10.416","11.164","13.885","5.582","9.489","2.773","147.994"
"15","GTD","Mario Farnbacher","153","54.752","2:23:23.738","Green","Track","0.473","0.842","10.272","11.067","14.297","5.573","9.438","2.790","146.430"
"911","GTLM","Nick Tandy","158","51.821","2:23:27.104","Green","Track","0.461","0.820","9.855","10.471","13.229","5.261","9.009","2.715","150.242"
"3","GTLM","Jan Magnussen","159","53.244","2:23:29.803","Green","Track","0.456","0.815","9.965","10.666","13.885","5.595","9.155","2.707","151.889"
"66","GTLM","Joey Hand","159","52.611","2:23:30.241","Green","Track","0.454","0.810","9.788","10.502","13.417","5.713","9.221","2.706","152.558"
"58","GTD","Patrick Long","153","57.365","2:23:31.571","Green","Track","0.481","0.855","10.784","11.633","14.323","6.539","9.898","2.852","143.995"
"25","GTLM","Alexander Sims","157","53.693","2:23:37.891","Green","Track","0.483","0.899","10.180","10.730","13.972","5.510","9.199","2.720","143.398"
"14","GTD","Kyle Marcelli","152","53.516","2:23:41.773","Green","Track","0.468","0.836","10.101","10.684","13.937","5.440","9.290","2.760","147.994"
"33","GTD","Jeroen Bleekemolen","153","54.952","2:23:45.811","Green","Track","0.474","0.846","10.465","11.072","14.079","5.631","9.578","2.807","146.121"
"48","GTD","Madison Snow","154","55.041","2:23:46.251","Green","Track","0.478","0.852","10.301","11.154","14.117","5.677","9.639","2.823","144.898"
"912","GTLM","Earl Bamber","159","51.789","2:23:46.618","Green","Track","0.459","0.817","9.849","10.258","13.278","5.299","9.111","2.718","150.896"
"4","GTLM","Oliver Gavin","159","52.111","2:23:58.421","Green","Track","0.457","0.816","9.800","10.513","13.555","5.241","9.033","2.696","151.557"
"44","GTD","Andy Lally","154","54.356","2:24:02.693","Green","Track","0.472","0.840","10.295","10.819","14.060","5.579","9.497","2.794","146.740"
"67","GTLM","Ryan Briscoe","159","52.127","2:24:10.428","Green","Track","0.459","0.821","9.792","10.456","13.512","5.330","9.041","2.716","150.896"
"86","GTD","Alvaro Parente","154","54.291","2:24:15.976","Green","Track","0.474","0.844","10.264","11.047","13.899","5.527","9.435","2.801","146.121"
"63","GTD","Gunnar Jeannette","154","54.360","2:24:16.390","Green","Track","0.469","0.834","10.292","11.042","13.939","5.546","9.461","2.777","147.679"
"15","GTD","Mario Farnbacher","154","54.839","2:24:18.577","Green","Track","0.472","0.842","10.330","11.073","14.256","5.612","9.455","2.799","146.740"
"911","GTLM","Nick Tandy","159","51.644","2:24:18.748","Green","Track","0.462","0.819","9.737","10.289","13.243","5.259","9.122","2.713","149.916"
"3","GTLM","Jan Magnussen","160","52.179","2:24:21.982","Green","Track","0.459","0.820","9.955","10.541","13.360","5.306","9.040","2.698","150.896"
"66","GTLM","Joey Hand","160","52.180","2:24:22.421","Green","Track","0.458","0.815","9.908","10.587","13.414","5.314","9.000","2.684","151.226"
"58","GTD","Patrick Long","154","56.819","2:24:28.390","Green","Track","0.480","0.852","10.828","11.560","14.510","5.861","9.872","2.856","144.295"
"25","GTLM","Alexander Sims","158","53.518","2:24:31.409","Green","Track","0.481","0.896","10.236","10.656","13.865","5.458","9.205","2.721","143.995"
"14","GTD","Kyle Marcelli","153","53.879","2:24:35.652","Green","Track","0.467","0.835","10.138","10.742","14.119","5.471","9.336","2.771","148.311"
"912","GTLM","Earl Bamber","160","53.790","2:24:40.408","Green","Track","0.460","0.832","10.171","11.002","13.915","5.519","9.162","2.729","150.568"
"33","GTD","Jeroen Bleekemolen","154","55.682","2:24:41.493","Green","Track","0.473","0.843","10.550","11.100","14.180","6.006","9.717","2.813","146.430"
"48","GTD","Madison Snow","155","55.607","2:24:41.858","Green","Track","0.477","0.850","10.331","11.058","14.432","5.835","9.776","2.848","145.202"
"4","GTLM","Oliver Gavin","160","52.450","2:24:50.871","Green","Track","0.457","0.816","9.968","10.682","13.493","5.280","9.052","2.702","151.557"
"44","GTD","Andy Lally","155","54.235","2:24:56.928","Green","Track","0.472","0.840","10.235","10.959","14.015","5.514","9.401","2.799","146.740"
"67","GTLM","Ryan Briscoe","160","51.887","2:25:02.315","Green","Track","0.459","0.822","9.828","10.394","13.415","5.280","8.994","2.695","150.896"
"86","GTD","Alvaro Parente","155","54.216","2:25:10.192","Green","Track","0.474","0.845","10.257","10.972","13.918","5.504","9.440","2.806","146.121"
"63","GTD","Gunnar Jeannette","155","54.157","2:25:10.547","Green","Track","0.469","0.837","10.248","10.968","13.905","5.560","9.400","2.770","147.679"
"911","GTLM","Nick Tandy","160","51.909","2:25:10.657","Green","Track","0.460","0.820","9.833","10.211","13.271","5.397","9.201","2.716","150.568"
"15","GTD","Mario Farnbacher","155","55.065","2:25:13.642","Green","Track","0.473","0.847","10.665","11.036","14.230","5.625","9.402","2.787","146.430"
"3","GTLM","Jan Magnussen","161","52.247","2:25:14.229","Green","Track","0.458","0.817","9.864","10.553","13.502","5.365","9.005","2.683","151.226"
"66","GTLM","Joey Hand","161","52.281","2:25:14.702","Green","Track","0.454","0.812","9.875","10.514","13.434","5.396","9.096","2.700","152.558"
"58","GTD","Patrick Long","155","56.702","2:25:25.092","Green","Track","0.480","0.860","10.820","11.594","14.405","5.846","9.842","2.855","144.295"
"25","GTLM","Alexander Sims","159","54.148","2:25:25.557","Green","Track","0.483","0.900","10.136","10.896","14.123","5.598","9.279","2.733","143.398"
"14","GTD","Kyle Marcelli","154","53.599","2:25:29.251","Green","Track","0.471","0.837","10.112","10.711","13.934","5.472","9.286","2.776","147.052"
"912","GTLM","Earl Bamber","161","51.843","2:25:32.251","Green","Track","0.463","0.824","9.913","10.319","13.417","5.267","8.945","2.695","149.593"
"33","GTD","Jeroen Bleekemolen","155","54.964","2:25:36.457","Green","Track","0.475","0.846","10.502","11.153","13.986","5.611","9.577","2.814","145.813"
"48","GTD","Madison Snow","156","55.056","2:25:36.914","Green","Track","0.481","0.855","10.284","11.190","14.286","5.626","9.521","2.813","143.995"
"4","GTLM","Oliver Gavin","161","52.342","2:25:43.213","Green","Track","0.460","0.819","9.949","10.625","13.478","5.288","9.029","2.694","150.568"
"44","GTD","Andy Lally","156","54.233","2:25:51.161","Green","Track","0.474","0.844","10.208","10.855","14.200","5.525","9.338","2.789","146.121"
"67","GTLM","Ryan Briscoe","161","52.385","2:25:54.700","Green","Track","0.457","0.818","9.828","10.530","13.557","5.315","9.158","2.722","151.557"
"911","GTLM","Nick Tandy","161","52.498","2:26:03.155","Green","Track","0.460","0.824","10.110","10.673","13.498","5.236","8.974","2.723","150.568"
"86","GTD","Alvaro Parente","156","54.900","2:26:05.092","Green","Track","0.475","0.848","10.329","11.239","14.098","5.603","9.504","2.804","145.813"
"63","GTD","Gunnar Jeannette","156","54.936","2:26:05.483","Green","Track","0.466","0.832","10.540","11.196","14.042","5.570","9.514","2.776","148.630"
"3","GTLM","Jan Magnussen","162","52.960","2:26:07.189","Green","Track","0.454","0.811","10.072","11.062","13.491","5.320","9.053","2.697","152.558"
"66","GTLM","Joey Hand","162","52.824","2:26:07.526","Green","Track","0.456","0.814","9.918","11.016","13.600","5.336","9.000","2.684","151.889"
"15","GTD","Mario Farnbacher","156","55.883","2:26:09.525","Green","Track","0.473","0.846","10.372","11.642","14.607","5.650","9.488","2.805","146.430"
"25","GTLM","Alexander Sims","160","54.329","2:26:19.886","Green","Track","0.486","0.904","10.362","10.980","14.027","5.556","9.274","2.740","142.513"
"58","GTD","Patrick Long","156","57.236","2:26:22.328","Green","Track","0.480","0.857","10.843","12.018","14.432","5.893","9.854","2.859","144.295"
"14","GTD","Kyle Marcelli","155","53.728","2:26:22.979","Green","Track","0.469","0.838","10.073","10.775","14.054","5.466","9.290","2.763","147.679"
"912","GTLM","Earl Bamber","162","51.778","2:26:24.029","Green","Track","0.457","0.819","9.875","10.372","13.298","5.294","8.969","2.694","151.557"
"33","GTD","Jeroen Bleekemolen","156","55.021","2:26:31.478","Green","Track","0.476","0.847","10.497","11.215","14.005","5.602","9.575","2.804","145.507"
"48","GTD","Madison Snow","157","54.975","2:26:31.889","Green","Track","0.476","0.848","10.244","11.248","13.974","5.683","9.664","2.838","145.507"
"4","GTLM","Oliver Gavin","162","52.294","2:26:35.507","Green","Track","0.456","0.817","9.941","10.668","13.461","5.253","9.010","2.688","151.889"
"44","GTD","Andy Lally","157","54.232","2:26:45.393","Green","Track","0.471","0.842","10.231","10.804","14.102","5.547","9.420","2.815","147.052"
"67","GTLM","Ryan Briscoe","162","52.294","2:26:46.994","Green","Track","0.460","0.823","9.922","10.542","13.485","5.333","9.023","2.706","150.568"
"911","GTLM","Nick Tandy","162","51.550","2:26:54.705","Green","Track","0.462","0.826","9.742","10.297","13.222","5.269","9.010","2.722","149.916"
"86","GTD","Alvaro Parente","157","54.538","2:26:59.630","Green","Track","0.475","0.845","10.377","11.070","13.980","5.592","9.404","2.795","145.813"
"66","GTLM","Joey Hand","163","53.096","2:27:00.622","Green","Track","0.455","0.810","9.956","10.743","13.542","5.314","9.486","2.790","152.223"
"63","GTD","Gunnar Jeannette","157","55.170","2:27:00.653","Green","Track","0.470","0.837","10.339","11.098","13.948","5.596","10.026","2.856","147.365"
"3","GTLM","Jan Magnussen","163","54.455","2:27:01.644","Green","Track","0.456","0.815","9.988","10.653","13.355","5.444","10.496","3.248","151.889"
"15","GTD","Mario Farnbacher","157","55.086","2:27:04.611","Green","Track","0.474","0.846","10.381","11.115","14.368","5.569","9.520","2.813","146.121"
"25","GTLM","Alexander Sims","161","54.192","2:27:14.078","Green","Track","0.485","0.904","10.346","10.715","13.950","5.618","9.416","2.758","142.807"
"14","GTD","Kyle Marcelli","156","54.242","2:27:17.221","Green","Track","0.466","0.835","10.277","10.984","13.980","5.480","9.438","2.782","148.630"
"912","GTLM","Earl Bamber","163","53.421","2:27:17.450","Green","Track","0.455","0.818","9.918","11.212","13.559","5.375","9.339","2.745","152.223"
"58","GTD","Patrick Long","157","57.947","2:27:20.275","Green","Track","0.482","0.857","10.885","12.455","14.691","5.850","9.875","2.852","143.696"
"33","GTD","Jeroen Bleekemolen","157","55.096","2:27:26.574","Green","Track","0.474","0.846","10.507","11.221","13.988","5.625","9.618","2.817","146.121"
"48","GTD","Madison Snow","158","55.026","2:27:26.915","Green","Track","0.480","0.855","10.265","11.227","14.118","5.655","9.603","2.823","144.295"
"4","GTLM","Oliver Gavin","163","52.535","2:27:28.042","Green","Track","0.456","0.816","9.963","10.677","13.527","5.314","9.079","2.703","151.889"
"44","GTD","Andy Lally","158","54.042","2:27:39.435","Green","Track","0.475","0.847","10.111","10.798","14.020","5.527","9.466","2.798","145.813"
"67","GTLM","Ryan Briscoe","163","52.533","2:27:39.527","Green","Track","0.458","0.818","9.858","10.548","13.559","5.412","9.165","2.715","151.226"
"911","GTLM","Nick Tandy","163","51.555","2:27:46.260","Green","Track","0.460","0.826","9.717","10.302","13.304","5.295","8.959","2.692","150.568"
"66","GTLM","Joey Hand","164","53.185","2:27:53.807","Green","Track","0.472","0.840","10.187","10.640","13.535","5.632","9.166","2.713","146.740"
"86","GTD","Alvaro Parente","158","54.913","2:27:54.543","Green","Track","0.474","0.844","10.232","11.039","13.945","6.004","9.560","2.815","146.121"
"63","GTD","Gunnar Jeannette","158","54.941","2:27:55.594","Green","Track","0.483","0.859","10.653","11.058","14.101","5.583","9.420","2.784","143.398"
"3","GTLM","Jan Magnussen","164","54.732","2:27:56.376","Green","Track","0.520","0.913","10.534","10.861","13.907","5.684","9.560","2.753","133.195"
"15","GTD","Mario Farnbacher","158","54.732","2:27:59.343","Green","Track","0.475","0.849","10.335","10.980","14.231","5.630","9.442","2.790","145.813"
"25","GTLM","Alexander Sims","162","54.501","2:28:08.579","Green","Track","0.493","0.920","10.543","10.747","14.034","5.649","9.351","2.764","140.490"
"912","GTLM","Earl Bamber","164","53.214","2:28:10.664","Green","Track","0.464","0.829","10.175","10.728","13.828","5.363","9.098","2.729","149.270"
"14","GTD","Kyle Marcelli","157","54.321","2:28:11.542","Green","Track","0.471","0.839","10.138","10.749","14.546","5.499","9.311","2.768","147.052"
"58","GTD","Patrick Long","158","56.861","2:28:17.136","Green","Track","0.480","0.855","11.001","11.514","14.444","5.820","9.875","2.872","144.295"
"33","GTD","Jeroen Bleekemolen","158","55.521","2:28:22.095","Green","Track","0.474","0.848","10.634","11.292","14.155","5.711","9.607","2.800","146.121"
"4","GTLM","Oliver Gavin","164","54.132","2:28:22.174","Green","Track","0.459","0.816","10.151","10.888","14.052","5.662","9.363","2.741","150.896"
"48","GTD","Madison Snow","159","55.800","2:28:22.715","Green","Track","0.478","0.851","10.427","11.374","14.341","5.914","9.613","2.802","144.898"
"67","GTLM","Ryan Briscoe","164","53.237","2:28:32.764","Green","Track","0.460","0.814","10.386","10.689","13.559","5.465","9.142","2.722","150.568"
"44","GTD","Andy Lally","159","55.354","2:28:34.789","Green","Track","0.480","0.899","10.929","10.997","14.003","5.635","9.573","2.838","144.295"
"911","GTLM","Nick Tandy","164","51.600","2:28:37.860","Green","Track","0.460","0.820","9.814","10.276","13.209","5.261","9.035","2.725","150.568"
"66","GTLM","Joey Hand","165","51.929","2:28:45.736","Green","Track","0.460","0.821","9.826","10.501","13.406","5.253","8.964","2.698","150.568"
"86","GTD","Alvaro Parente","159","54.854","2:28:49.397","Green","Track","0.475","0.848","10.488","11.084","14.089","5.590","9.475","2.805","145.813"
"63","GTD","Gunnar Jeannette","159","54.287","2:28:49.881","Green","Track","0.472","0.842","10.214","10.935","13.923","5.569","9.548","2.784","146.740"
"3","GTLM","Jan Magnussen","165","53.699","2:28:50.075","Green","Track","0.463","0.828","10.204","10.856","13.625","5.528","9.466","2.729","149.593"
"15","GTD","Mario Farnbacher","159","54.973","2:28:54.316","Green","Track","0.473","0.847","10.352","11.035","14.335","5.619","9.498","2.814","146.430"
"25","GTLM","Alexander Sims","163","54.375","2:29:02.954","Green","Track","0.493","0.920","10.326","10.802","14.123","5.562","9.371","2.778","140.490"
"912","GTLM","Earl Bamber","165","52.504","2:29:03.168","Green","Track","0.464","0.824","10.054","10.462","13.345","5.398","9.223","2.734","149.270"
"14","GTD","Kyle Marcelli","158","53.848","2:29:05.390","Green","Track","0.469","0.838","10.137","10.821","13.995","5.466","9.348","2.774","147.679"
"58","GTD","Patrick Long","159","57.131","2:29:14.267","Green","Track","0.483","0.861","11.003","11.572","14.594","5.863","9.900","2.855","143.398"
"4","GTLM","Oliver Gavin","165","53.361","2:29:15.535","Green","Track","0.464","0.827","10.345","10.768","13.692","5.435","9.124","2.706","149.270"
"48","GTD","Madison Snow","160","55.272","2:29:17.987","Green","Track","0.474","0.845","10.588","11.198","14.159","5.649","9.537","2.822","146.121"
"33","GTD","Jeroen Bleekemolen","159","56.801","2:29:18.896","Green","Track","0.472","0.873","11.077","11.838","14.204","5.808","9.711","2.818","146.740"
"67","GTLM","Ryan Briscoe","165","52.353","2:29:25.117","Green","Track","0.461","0.822","9.950","10.546","13.494","5.333","9.040","2.707","150.242"
"44","GTD","Andy Lally","160","54.448","2:29:29.237","Green","Track","0.479","0.852","10.214","10.818","14.206","5.594","9.478","2.807","144.596"
"911","GTLM","Nick Tandy","165","51.771","2:29:29.631","Green","Track","0.464","0.827","9.821","10.337","13.251","5.314","9.046","2.711","149.270"
"66","GTLM","Joey Hand","166","52.327","2:29:38.063","Green","Track","0.459","0.818","9.829","10.466","13.587","5.381","9.077","2.710","150.896"
"86","GTD","Alvaro Parente","160","54.436","2:29:43.833","Green","Track","0.476","0.848","10.306","10.981","13.996","5.572","9.446","2.811","145.507"
"63","GTD","Gunnar Jeannette","160","54.366","2:29:44.247","Green","Track","0.471","0.841","10.379","11.001","13.932","5.566","9.403","2.773","147.052"
"3","GTLM","Jan Magnussen","166","54.275","2:29:44.350","Green","Track","0.460","0.821","10.439","10.976","13.867","5.747","9.272","2.693","150.568"
"15","GTD","Mario Farnbacher","160","54.942","2:29:49.258","Green","Track","0.478","0.853","10.271","11.086","14.287","5.657","9.505","2.805","144.898"
"912","GTLM","Earl Bamber","166","52.324","2:29:55.492","Green","Track","0.464","0.826","10.160","10.438","13.345","5.309","9.066","2.716","149.270"
"25","GTLM","Alexander Sims","164","55.086","2:29:58.040","Green","Track","0.507","0.946","10.675","10.891","14.136","5.645","9.486","2.800","136.610"
"14","GTD","Kyle Marcelli","159","53.546","2:29:58.936","Green","Track","0.470","0.838","10.151","10.710","13.841","5.474","9.297","2.765","147.365"
"4","GTLM","Oliver Gavin","166","53.553","2:30:09.088","Green","Track","0.458","0.819","10.153","11.176","13.742","5.384","9.121","2.700","151.226"
"58","GTD","Patrick Long","160","57.610","2:30:11.877","Green","Track","0.480","0.862","11.003","11.945","14.569","5.803","10.058","2.890","144.295"
"48","GTD","Madison Snow","161","54.672","2:30:12.659","Green","Track","0.479","0.853","10.288","10.860","14.192","5.589","9.597","2.814","144.596"
"33","GTD","Jeroen Bleekemolen","160","55.440","2:30:14.336","Green","Track","0.475","0.847","10.608","11.242","14.111","5.687","9.650","2.820","145.813"
"67","GTLM","Ryan Briscoe","166","52.184","2:30:17.301","Green","Track","0.459","0.819","9.867","10.543","13.471","5.331","8.997","2.697","150.896"
"911","GTLM","Nick Tandy","166","52.268","2:30:21.899","Green","Track","0.460","0.822","10.073","10.565","13.373","5.309","8.963","2.703","150.568"
"44","GTD","Andy Lally","161","54.917","2:30:24.154","Green","Track","0.475","0.846","10.376","11.374","14.047","5.552","9.450","2.797","145.813"
"66","GTLM","Joey Hand","167","52.331","2:30:30.394","Green","Track","0.460","0.820","9.861","10.586","13.506","5.335","9.055","2.708","150.568"
"3","GTLM","Jan Magnussen","167","54.211","2:30:38.561","Green","Track","0.457","0.814","10.442","10.908","14.196","5.490","9.180","2.724","151.557"
"86","GTD","Alvaro Parente","161","55.803","2:30:39.636","Green","Track","0.476","0.849","10.430","11.202","14.752","5.677","9.607","2.810","145.507"
"63","GTD","Gunnar Jeannette","161","55.661","2:30:39.908","Green","Track","0.469","0.836","10.942","10.947","14.338","5.783","9.548","2.798","147.679"
"15","GTD","Mario Farnbacher","161","55.228","2:30:44.486","Green","Track","0.475","0.851","10.401","11.135","14.418","5.674","9.476","2.798","145.813"
"912","GTLM","Earl Bamber","167","51.943","2:30:47.435","Green","Track","0.461","0.823","9.959","10.399","13.349","5.294","8.960","2.698","150.242"
"25","GTLM","Alexander Sims","165","54.925","2:30:52.965","Green","Track","0.505","0.945","10.454","10.896","14.300","5.567","9.456","2.802","137.151"
"14","GTD","Kyle Marcelli","160","54.352","2:30:53.288","Green","Track","0.469","0.835","10.164","10.917","14.105","5.559","9.516","2.787","147.679"
"4","GTLM","Oliver Gavin","167","52.741","2:31:01.829","Green","Track","0.459","0.818","9.989","10.787","13.465","5.378","9.135","2.710","150.896"
"48","GTD","Madison Snow","162","55.117","2:31:07.776","Green","Track","0.476","0.849","10.828","11.075","13.940","5.609","9.522","2.818","145.507"
"58","GTD","Patrick Long","161","58.109","2:31:09.986","Green","Track","0.486","0.864","11.503","11.827","14.683","5.890","9.976","2.880","142.513"
"67","GTLM","Ryan Briscoe","167","52.857","2:31:10.158","Green","Track","0.456","0.815","9.859","10.554","13.528","5.432","9.444","2.769","151.889"
"33","GTD","Jeroen Bleekemolen","161","55.877","2:31:10.213","Green","Track","0.475","0.848","10.637","11.291","14.131","5.837","9.817","2.841","145.813"
"911","GTLM","Nick Tandy","167","51.640","2:31:13.539","Green","Track","0.456","0.823","9.756","10.295","13.341","5.284","8.983","2.702","151.889"
"44","GTD","Andy Lally","162","54.437","2:31:18.591","Green","Track","0.473","0.842","10.201","11.014","14.047","5.564","9.474","2.822","146.430"
"66","GTLM","Joey Hand","168","52.017","2:31:22.411","Green","Track","0.459","0.817","9.841","10.440","13.437","5.265","9.054","2.704","150.896"
"3","GTLM","Jan Magnussen","168","53.124","2:31:31.685","Green","Track","0.461","0.823","10.028","10.664","13.739","5.438","9.238","2.733","150.242"
"86","GTD","Alvaro Parente","162","55.556","2:31:35.192","Green","Track","0.474","0.845","10.664","11.359","14.158","5.670","9.574","2.812","146.121"
"63","GTD","Gunnar Jeannette","162","55.622","2:31:35.530","Green","Track","0.471","0.840","10.498","11.480","14.185","5.734","9.613","2.801","147.052"
"912","GTLM","Earl Bamber","168","52.264","2:31:39.699","Green","Track","0.457","0.815","9.965","10.369","13.365","5.396","9.176","2.721","151.557"
"15","GTD","Mario Farnbacher","162","55.237","2:31:39.723","Green","Track","0.474","0.844","10.330","11.217","14.323","5.604","9.605","2.840","146.121"
"14","GTD","Kyle Marcelli","161","53.935","2:31:47.223","Green","Track","0.471","0.840","10.298","10.845","13.943","5.477","9.293","2.768","147.052"
"25","GTLM","Alexander Sims","166","55.478","2:31:48.443","Green","Track","0.511","0.954","10.842","11.034","14.123","5.709","9.534","2.771","135.541"
"4","GTLM","Oliver Gavin","168","52.496","2:31:54.325","Green","Track","0.460","0.819","10.009","10.659","13.463","5.296","9.090","2.700","150.568"
"48","GTD","Madison Snow","163","54.493","2:32:02.269","Green","Track","0.477","0.850","10.365","10.833","13.998","5.606","9.545","2.819","145.202"
"67","GTLM","Ryan Briscoe","168","52.941","2:32:03.099","Green","Track","0.466","0.833","10.053","10.698","13.667","5.406","9.108","2.710","148.630"
"911","GTLM","Nick Tandy","168","52.096","2:32:05.635","Green","Track","0.456","0.818","9.766","10.415","13.387","5.464","9.081","2.709","151.889"
"33","GTD","Jeroen Bleekemolen","162","56.681","2:32:06.894","Green","Track","0.476","0.855","11.068","11.311","14.267","6.137","9.742","2.825","145.507"
"58","GTD","Patrick Long","162","59.193","2:32:09.179","Green","Track","0.484","0.860","11.600","11.836","15.107","6.181","10.224","2.901","143.102"
"44","GTD","Andy Lally","163","54.527","2:32:13.118","Green","Track","0.475","0.847","10.414","10.878","14.079","5.567","9.470","2.797","145.813"
"66","GTLM","Joey Hand","169","52.630","2:32:15.041","Green","Track","0.457","0.818","9.940","10.559","13.675","5.381","9.091","2.709","151.557"
"3","GTLM","Jan Magnussen","169","52.656","2:32:24.341","Green","Track","0.463","0.825","9.970","10.641","13.481","5.362","9.190","2.724","149.593"
"86","GTD","Alvaro Parente","163","55.007","2:32:30.199","Green","Track","0.475","0.848","10.542","11.180","14.035","5.615","9.510","2.802","145.813"
"63","GTD","Gunnar Jeannette","163","54.967","2:32:30.497","Green","Track","0.473","0.843","10.449","11.267","13.978","5.638","9.535","2.784","146.430"
"912","GTLM","Earl Bamber","169","51.995","2:32:31.694","Green","Track","0.462","0.824","9.992","10.395","13.328","5.278","9.003","2.713","149.916"
"15","GTD","Mario Farnbacher","163","55.688","2:32:35.411","Green","Track","0.479","0.854","10.691","11.180","14.392","5.688","9.580","2.824","144.596"
"14","GTD","Kyle Marcelli","162","53.449","2:32:40.672","Green","Track","0.469","0.837","10.117","10.694","13.898","5.402","9.273","2.759","147.679"
"25","GTLM","Alexander Sims","167","54.784","2:32:43.227","Green","Track","0.495","0.921","10.583","10.933","14.056","5.695","9.357","2.744","139.922"
"4","GTLM","Oliver Gavin","169","52.564","2:32:46.889","Green","Track","0.458","0.818","10.019","10.669","13.539","5.313","9.047","2.701","151.226"
"67","GTLM","Ryan Briscoe","169","53.250","2:32:56.349","Green","Track","0.459","0.818","9.912","10.625","13.906","5.593","9.213","2.724","150.896"
"48","GTD","Madison Snow","164","54.954","2:32:57.223","Green","Track","0.479","0.854","10.219","10.862","13.988","6.024","9.692","2.836","144.596"
"911","GTLM","Nick Tandy","169","51.833","2:32:57.468","Green","Track","0.461","0.821","9.722","10.329","13.230","5.292","9.218","2.760","150.242"
"33","GTD","Jeroen Bleekemolen","163","55.995","2:33:02.889","Green","Track","0.476","0.849","10.713","11.287","14.258","5.779","9.787","2.846","145.507"
"58","GTD","Patrick Long","163","58.369","2:33:07.548","Green","Track","0.490","0.870","11.301","11.812","14.739","6.043","10.105","3.009","141.350"
"66","GTLM","Joey Hand","170","52.833","2:33:07.874","Green","Track","0.459","0.818","9.901","10.540","13.669","5.445","9.278","2.723","150.896"
"44","GTD","Andy Lally","164","54.711","2:33:07.829","Green","Track","0.473","0.844","10.278","11.002","14.167","5.614","9.510","2.823","146.430"
"3","GTLM","Jan Magnussen","170","52.683","2:33:17.024","Green","Track","0.462","0.825","9.943","10.630","13.520","5.441","9.139","2.723","149.916"
"86","GTD","Alvaro Parente","164","55.107","2:33:25.306","Green","Track","0.475","0.847","10.471","11.160","14.144","5.608","9.584","2.818","145.813"
"912","GTLM","Earl Bamber","170","53.702","2:33:25.396","Green","Track","0.461","0.820","9.966","10.649","14.087","5.453","9.490","2.776","150.242"
"63","GTD","Gunnar Jeannette","164","55.517","2:33:26.014","Green","Track","0.472","0.839","10.352","11.270","14.728","5.632","9.455","2.769","146.740"
"15","GTD","Mario Farnbacher","164","55.451","2:33:30.862","Green","Track","0.477","0.856","10.463","11.176","14.364","5.683","9.614","2.818","145.202"
"14","GTD","Kyle Marcelli","163","53.601","2:33:34.273","Green","Track","0.467","0.837","10.116","10.711","13.977","5.440","9.278","2.775","148.311"
"25","GTLM","Alexander Sims","168","54.561","2:33:37.788","Green","Track","0.490","0.912","10.288","10.851","14.273","5.593","9.394","2.760","141.350"
"4","GTLM","Oliver Gavin","170","52.774","2:33:39.663","Green","Track","0.457","0.819","9.976","10.793","13.545","5.372","9.101","2.711","151.557"
"67","GTLM","Ryan Briscoe","170","52.349","2:33:48.698","Green","Track","0.461","0.823","9.941","10.535","13.457","5.325","9.078","2.729","150.242"
"911","GTLM","Nick Tandy","170","52.062","2:33:49.530","Green","Track","0.466","0.834","9.946","10.386","13.332","5.282","9.084","2.732","148.630"
"48","GTD","Madison Snow","165","54.838","2:33:52.061","Green","Track","0.480","0.855","10.716","10.962","13.897","5.605","9.500","2.823","144.295"
"33","GTD","Jeroen Bleekemolen","164","56.046","2:33:58.935","Green","Track","0.479","0.855","10.716","11.282","14.268","5.760","9.833","2.853","144.596"
"66","GTLM","Joey Hand","171","52.992","2:34:00.866","Green","Track","0.460","0.820","10.395","10.649","13.537","5.342","9.076","2.713","150.568"
"44","GTD","Andy Lally","165","55.414","2:34:03.243","Green","Track","0.478","0.853","10.820","11.107","14.202","5.613","9.519","2.822","144.898"
"58","GTD","Patrick Long","164","59.064","2:34:06.612","Green","Track","0.543","0.982","11.868","11.693","14.862","6.013","10.187","2.916","127.553"
"3","GTLM","Jan Magnussen","171","52.760","2:34:09.784","Green","Track","0.460","0.823","10.070","10.563","13.526","5.400","9.189","2.729","150.568"
"912","GTLM","Earl Bamber","171","52.165","2:34:17.561","Green","Track","0.468","0.832","10.088","10.355","13.379","5.253","9.052","2.738","147.994"
"86","GTD","Alvaro Parente","165","55.437","2:34:20.743","Green","Track","0.478","0.852","10.751","11.175","14.153","5.630","9.573","2.825","144.898"
